,url,first_party,third_party
466,"https://svcs.ebay.com/delstats/clk/rtm?url=https%3A%2F%2Fpages.ebay.de%2Feinkaufen%2F&p=100006&mc=YnM9Nzd8dD03N3x0ZHQ9aWlkOjU5ODA1MzE5OTc5NTU0NzUyODUsY2xraWQ6NTk4MDUzMTk5Nzk1NTQ3NTI4NHxidz1MQVJHRXxwbG10PShjaGFubmVsOm51bGwgY2lkOjQ1NDQ1IGdiaDogaWlkOjU5ODA1MzE5OTc5NTU0NzUyODUgbWlkOjcwMDM4IHBhZ2VjaTpmN2M4ZDg0MS1jZWRjLTRiNzMtYjE4OC04YzI0MWYyYzc1YTYgcGFyZW50cnE6MmZmMWUyMmUxN2QwYTEyYjdjOTEwYTZiZmZmZGFkOWEgcGlkOjEwMDAwNiBzaWQ6LTEgdGlkOjcxZmJmZjA5LTA5MmEtNDlkZS1iMmM2LWJhMDM3NjhjYzkzMCB0dHlwZTpIT01FX1BBR0VfQkFOTkVSX1ZFTE9DSVRZIHZpZDpiZDE4ZTI4ZDc5M2Y4YmNlOTk4ZWZmZTlmOTg3NTFmZTM1NjVhNDQ4ODliZTUwNmE3NWI3ZDNlNWU1NTAyMmIyKXx1bD1kZS1ERXxndWlkPTJmZjFlMjUyMTdkMGExMmI3Yzk3OWQ0MmZmZjg0ZDUwfG09NzAwMzh8bW9idHJrSWQ9Y2VmZjliNjYtOWRlMS00ZGI5LTgyNWQtN2U0MWQ5YmNjYjZjfnNBaTZoTThKbVlVTkh3VDhPdlFHZUxqOWpPNFNlV21QajNSeVNjaWdUamh+R0VtV3pSdFFSVVBPczc3QVFxa0E2MlhSQm00WGpnNE13UHFkRXV4bmFwWnx1Yz03Nw%3D%3D&_trkparms=pageci%3Aec23ce3c-47f2-11ec-96ce-e660b07fb008%7Cparentrq%3A2ff1e22e17d0a12b7c910a6bfffdad9a%7Ciid%3A1
",ebay.com,
467,"https://svcs.ebay.com/delstats/clk/rtm?url=https%3A%2F%2Fpages.ebay.de%2Feinkaufen%2F&p=100006&mc=YnM9Nzd8dD03N3x0ZHQ9aWlkOjU5ODA1MzE5OTc5NTU0NzUyODUsY2xraWQ6NTk4MDUzMTk5Nzk1NTQ3NTI4NHxidz1MQVJHRXxwbG10PShjaGFubmVsOm51bGwgY2lkOjQ1NDQ1IGdiaDogaWlkOjU5ODA1MzE5OTc5NTU0NzUyODUgbWlkOjcwMDM4IHBhZ2VjaTpmN2M4ZDg0MS1jZWRjLTRiNzMtYjE4OC04YzI0MWYyYzc1YTYgcGFyZW50cnE6MmZmMWUyMmUxN2QwYTEyYjdjOTEwYTZiZmZmZGFkOWEgcGlkOjEwMDAwNiBzaWQ6LTEgdGlkOjcxZmJmZjA5LTA5MmEtNDlkZS1iMmM2LWJhMDM3NjhjYzkzMCB0dHlwZTpIT01FX1BBR0VfQkFOTkVSX1ZFTE9DSVRZIHZpZDpiZDE4ZTI4ZDc5M2Y4YmNlOTk4ZWZmZTlmOTg3NTFmZTM1NjVhNDQ4ODliZTUwNmE3NWI3ZDNlNWU1NTAyMmIyKXx1bD1kZS1ERXxndWlkPTJmZjFlMjUyMTdkMGExMmI3Yzk3OWQ0MmZmZjg0ZDUwfG09NzAwMzh8bW9idHJrSWQ9Y2VmZjliNjYtOWRlMS00ZGI5LTgyNWQtN2U0MWQ5YmNjYjZjfnNBaTZoTThKbVlVTkh3VDhPdlFHZUxqOWpPNFNlV21QajNSeVNjaWdUamh+R0VtV3pSdFFSVVBPczc3QVFxa0E2MlhSQm00WGpnNE13UHFkRXV4bmFwWnx1Yz03Nw%3D%3D&_trkparms=pageci%3Aec23ce3c-47f2-11ec-96ce-e660b07fb008%7Cparentrq%3A2ff1e22e17d0a12b7c910a6bfffdad9a%7Ciid%3A1
",ebay.com,
468,"https://www.ebay.de/n/all-categories
",ebay.de,
469,"https://www.ebay.de/help/account/signing-ebay-account/ein-ebaykonto-anmelden?id=4191
",ebay.de,
470,"https://pages.ebay.de/einkaufen/
",ebay.de,
471,"https://www.ebay.de/deals
",ebay.de,
472,"https://pages.ebay.de/einkaufen/ebay-garantie.html
",ebay.de,
473,"https://www.ebay.de/help/buying/getting-started-ebay/using-ebay-app?id=4032
",ebay.de,
474,"https://www.ebay.de/b/Sales-Aktionen/bn_7115208806
",ebay.de,
475,"https://pages.ebay.de/Charity/
",ebay.de,
476,"https://www.ebay.de/b/Stores-Hub/bn_7004251158
",ebay.de,
477,"https://www.ebay.de/sl/verkaufen
",ebay.de,
478,"https://verkaeuferportal.ebay.de/
",ebay.de,
479,"https://verkaeuferportal.ebay.de/anleitung-fuer-neue-verkaeufer-gewerblich
",ebay.de,
480,"https://verkaeuferportal.ebay.de/verkaeufer-news?targetgroup=B2C
",ebay.de,
481,"https://verkaeuferportal.ebay.de/verkaufen-bei-ebay/gebuehren-gewerblich
",ebay.de,
482,"https://verkaeuferportal.ebay.de/ebay-shops
",ebay.de,
483,"https://www.ebay.de/help/policies/selling-policies/grundstze-fr-das-verkaufen?id=4214
",ebay.de,
484,"https://www.ebay.de/help/selling/selling-tools/selling-tools?id=4073
",ebay.de,
485,"https://verkaeuferportal.ebay.de/versand
",ebay.de,
486,"https://verkaeuferportal.ebay.de/umsatz-steigern/international-verkaufen
",ebay.de,
487,"https://pages.ebay.de/rechtsportal/index.html
",ebay.de,
488,"https://verkaeuferportal.ebay.de/verkaeuferstandards/verkaeuferschutz
",ebay.de,
489,"https://komfort.ebay.de/
",ebay.de,
490,"https://www.ebayinc.com
",slot11847.ebay.com.edgekey.net.,
491,"https://www.ebayinc.com/stories/press-room/de/
",slot11847.ebay.com.edgekey.net.,
492,"https://www.ebay.de/help/policies/member-behavior-policies/impressum?id=4714
",ebay.de,
493,"https://careers.ebayinc.com/
",slot11847.ebay.com.edgekey.net.,
494,"https://partner.ebay.de/
",ebay.de,
495,"https://advertising.ebay.de/
",ebay.de,
496,"https://partnernetwork.ebay.de/
",ebay.de,
497,"https://developer.ebay.com/xcom/redirect/redirect.html?id=60
",ebay.com,
498,"https://www.ebay.de/help/policies/member-behavior-policies/allgemeine-geschftsbedingungen-fr-die-nutzung-der-deutschen-ebaydienste?id=4259
",ebay.de,
499,"https://www.ebay.de/help/policies/member-behavior-policies/datenschutzerklrung?id=4260
",ebay.de,
500,"https://www.ebay.de/help/policies/member-behavior-policies/allgemeine-geschftsbedingungen-fr-die-nutzung-der-deutschen-ebaydienste?id=4259
",ebay.de,
501,"https://pages.ebay.de/vero/
",ebay.de,
502,"https://www.ebay.de/help/home
",ebay.de,
503,"https://pages.ebay.de/safetycenter/index.html
",ebay.de,
504,"https://pages.ebay.de/rechtsportal/index.html
",ebay.de,
505,"https://www.ebay.de/help/home
",ebay.de,
506,"https://community.ebay.de/
",ebay.de,
507,"https://community.ebay.de/t5/Hilfe-von-Community-Experten/ct-p/11900000007
",ebay.de,
508,"https://community.ebay.de/t5/Diskussionsforen/ct-p/13
",ebay.de,
509,"https://community.ebay.de/t5/Clubs/ct-p/11900000000
",ebay.de,
510,"https://community.ebay.de/t5/eBay-Mitteilungen/bg-p/eBay-Mitteilungen
",ebay.de,
511,"https://www.ebay.de
",ebay.de,
512,"https://ar.ebay.com
",ebay.com,
513,"https://www.ebay.com.au
",ebay.com,
514,"http://www.ebay.be
","eBay, Inc",
515,"https://bo.ebay.com
",ebay.com,
516,"https://br.ebay.com
",ebay.com,
517,"https://cl.ebay.com
",ebay.com,
518,"http://www.ebay.cn
",,
519,"https://cr.ebay.com
",ebay.com,
520,"https://do.ebay.com
",ebay.com,
521,"https://ec.ebay.com
",ebay.com,
522,"https://sv.ebay.com
",ebay.com,
523,"https://www.ebay.fr
",slot11847.ebay.com.edgekey.net.,
524,"https://www.ebay.co.uk
",ipv4.slot11847.ebay.com.edgekey.net.,
525,"https://gt.ebay.com
",ebay.com,
526,"https://hn.ebay.com
",ebay.com,
527,"https://www.ebay.com.hk
",ebay.com,
528,"https://www.ebay.in
",slot11847.ebay.com.edgekey.net.,
529,"https://www.ebay.ie
",slot11847.ebay.com.edgekey.net.,
530,"https://il.ebay.com
",ebay.com,
531,"https://www.ebay.it
",ipv4.slot11847.ebay.com.edgekey.net.,
532,"https://www.ebay.co.jp
",wwwcojp.ebay.com.,
533,"https://www.ebay.ca
",ipv4.slot11847.ebay.com.edgekey.net.,
534,"https://kz.ebay.com
",ebay.com,
535,"https://co.ebay.com
",ebay.com,
536,"http://global.gmarket.co.kr/Home/Main
",,global.gmarket.co.kr.gccdn.net.
537,"https://www.ebay.com.my
",ebay.com,
538,"https://mx.ebay.com
",ebay.com,
539,"https://www.ebay.nl
",slot11847.ebay.com.edgekey.net.,
540,"https://ni.ebay.com
",ebay.com,
541,"https://www.ebay.at
",slot11847.ebay.com.edgekey.net.,
542,"https://pa.ebay.com
",ebay.com,
543,"https://py.ebay.com
",ebay.com,
544,"https://pe.ebay.com
",ebay.com,
545,"https://www.ebay.ph
",slot11847.ebay.com.edgekey.net.,
546,"https://www.ebay.pl
",slot11847.ebay.com.edgekey.net.,
547,"https://pt.ebay.com
",ebay.com,
548,"https://pr.ebay.com
",ebay.com,
549,"https://ru.ebay.com
",ebay.com,
550,"https://www.ebay.ch
",slot11847.ebay.com.edgekey.net.,
551,"https://www.ebay.com.sg
",ebay.com,
552,"https://www.ebay.es
",slot11847.ebay.com.edgekey.net.,
553,"http://www.ebay.com.tw
",ebay.com,
554,"https://www.gittigidiyor.com
",,
555,"https://uy.ebay.com
",ebay.com,
556,"https://www.ebay.com
",ebay.com,
557,"https://ve.ebay.com
",ebay.com,
558,"https://by.ebay.com
",ebay.com,
559,"https://www.ebayinc.com/stories/press-room/de/
",slot11847.ebay.com.edgekey.net.,
560,"https://community.ebay.de/t5/eBay-Mitteilungen/bg-p/eBay-Mitteilungen
",ebay.de,
561,"https://community.ebay.de/
",ebay.de,
562,"https://pages.ebay.de/safetycenter/
",ebay.de,
563,"https://verkaeuferportal.ebay.de
",ebay.de,
564,"https://pages.ebay.de/vero/
",ebay.de,
565,"https://www.ebay.de/help/policies/default/die-ebaygrundstze-im-berblick?id=4205
",ebay.de,
566,"https://partnernetwork.ebay.de/
",ebay.de,
567,"https://www.ebay.de/help/home
",ebay.de,
568,"https://pages.ebay.de/sitemap.html
",ebay.de,
569,"https://pages.ebay.de/help/policies/user-agreement.html
",ebay.de,
570,"https://pages.ebay.de/help/policies/privacy-policy.html
",ebay.de,
571,"https://pages.ebay.de/help/account/cookies-web-beacons.html
",ebay.de,
572,"https://www.ebay.de/adchoice
",ebay.de,
573,"https://seal.digicert.com/seals/popup/?tag=BIEBu4RK&url=www.ebay.de&lang=en&cbr=1637157663836
",,
574,"https://www.facebook.com/recover/initiate/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjM3MTg1Njg3LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D&ars=facebook_login
",facebook.com,
575,"facebook.de/pages/create/?ref_type=registration_form
",facebook.de,
576,"https://www.facebook.com/
",facebook.com,
577,"https://tr-tr.facebook.com/
",facebook.com,
578,"https://pl-pl.facebook.com/
",facebook.com,
579,"https://it-it.facebook.com/
",facebook.com,
580,"https://ro-ro.facebook.com/
",facebook.com,
581,"https://fr-fr.facebook.com/
",facebook.com,
582,"https://ru-ru.facebook.com/
",facebook.com,
583,"https://ar-ar.facebook.com/
",facebook.com,
584,"https://es-la.facebook.com/
",facebook.com,
585,"https://pt-br.facebook.com/
",facebook.com,
586,"facebook.de/r.php
",facebook.de,
587,"facebook.de/login/
",facebook.de,
588,"https://messenger.com/
","Facebook, Inc.",
589,"facebook.de/lite/
",facebook.de,
590,"https://www.facebook.com/watch/
",facebook.com,
591,"facebook.de/places/
",facebook.de,
592,"facebook.de/games/
",facebook.de,
593,"facebook.de/marketplace/
",facebook.de,
594,"https://pay.facebook.com/
",facebook.com,
595,"facebook.de/jobs/
",facebook.de,
596,"https://www.oculus.com/
","Facebook, Inc.",
597,"https://portal.facebook.com/
",facebook.com,
598,"https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2F&h=AT2-19rq8ZazXpXrse4tBrIWil-u5bGEhQyCbZAwQXETNAcOIu7mZz1MaGJNR97sDT9fwL1Utx9Xy4yz9daZuRsP-fxiySu4J35eF3JqwYhTW2E0Nrm76Qzp5o37wTufOyOZ_uivpCkJmOIF
",facebook.com,
599,"https://www.bulletin.com/
","Facebook, Inc.",
600,"facebook.de/local/lists/245019872666104/
",facebook.de,
601,"facebook.de/fundraisers/
",facebook.de,
602,"facebook.de/biz/directory/
",facebook.de,
603,"facebook.de/votinginformationcenter/?entry_point=c2l0ZQ%3D%3D
",facebook.de,
604,"facebook.de/groups/explore/
",facebook.de,
605,"https://about.facebook.com/
",facebook.com,
606,"facebook.de/ad_campaign/landing.php?placement=pflo&campaign_id=402047449186&nav_source=unknown&extra_1=auto
",facebook.de,
607,"facebook.de/pages/create/?ref_type=site_footer
",facebook.de,
608,"https://developers.facebook.com/?ref=pf
",facebook.com,
609,"facebook.de/careers/?ref=pf
",facebook.de,
610,"facebook.de/privacy/explanation
",facebook.de,
611,"facebook.de/policies/cookies/
",facebook.de,
612,"https://www.facebook.com/help/568137493302217
",facebook.com,
613,"facebook.de/legal/terms?ref=pf
",facebook.de,
614,"facebook.de/help/?ref=pf
",facebook.de,
615,"facebook.de/settings
",facebook.de,
616,"facebook.de/allactivity?privacy_source=activity_log_top_menu
",facebook.de,
617,"https://www.facebook.com/recover/initiate/?privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjM3MTg1Njg3LCJjYWxsc2l0ZV9pZCI6MzgxMjI5MDc5NTc1OTQ2fQ%3D%3D&ars=facebook_login
",facebook.com,
618,"facebook.com/pages/create/?ref_type=registration_form
",facebook.com,
619,"https://www.facebook.com/
",facebook.com,
620,"https://tr-tr.facebook.com/
",facebook.com,
621,"https://pl-pl.facebook.com/
",facebook.com,
622,"https://it-it.facebook.com/
",facebook.com,
623,"https://ro-ro.facebook.com/
",facebook.com,
624,"https://fr-fr.facebook.com/
",facebook.com,
625,"https://ru-ru.facebook.com/
",facebook.com,
626,"https://ar-ar.facebook.com/
",facebook.com,
627,"https://es-la.facebook.com/
",facebook.com,
628,"https://pt-br.facebook.com/
",facebook.com,
629,"facebook.com/r.php
",facebook.com,
630,"facebook.com/login/
",facebook.com,
631,"https://messenger.com/
","Facebook, Inc.",
632,"facebook.com/lite/
",facebook.com,
633,"https://www.facebook.com/watch/
",facebook.com,
634,"facebook.com/places/
",facebook.com,
635,"facebook.com/games/
",facebook.com,
636,"facebook.com/marketplace/
",facebook.com,
637,"https://pay.facebook.com/
",facebook.com,
638,"facebook.com/jobs/
",facebook.com,
639,"https://www.oculus.com/
","Facebook, Inc.",
640,"https://portal.facebook.com/
",facebook.com,
641,"https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2F&h=AT2-19rq8ZazXpXrse4tBrIWil-u5bGEhQyCbZAwQXETNAcOIu7mZz1MaGJNR97sDT9fwL1Utx9Xy4yz9daZuRsP-fxiySu4J35eF3JqwYhTW2E0Nrm76Qzp5o37wTufOyOZ_uivpCkJmOIF
",facebook.com,
642,"https://www.bulletin.com/
","Facebook, Inc.",
643,"facebook.com/local/lists/245019872666104/
",facebook.com,
644,"facebook.com/fundraisers/
",facebook.com,
645,"facebook.com/biz/directory/
",facebook.com,
646,"facebook.com/votinginformationcenter/?entry_point=c2l0ZQ%3D%3D
",facebook.com,
647,"facebook.com/groups/explore/
",facebook.com,
648,"https://about.facebook.com/
",facebook.com,
649,"facebook.com/ad_campaign/landing.php?placement=pflo&campaign_id=402047449186&nav_source=unknown&extra_1=auto
",facebook.com,
650,"facebook.com/pages/create/?ref_type=site_footer
",facebook.com,
651,"https://developers.facebook.com/?ref=pf
",facebook.com,
652,"facebook.com/careers/?ref=pf
",facebook.com,
653,"facebook.com/privacy/explanation
",facebook.com,
654,"facebook.com/policies/cookies/
",facebook.com,
655,"https://www.facebook.com/help/568137493302217
",facebook.com,
656,"facebook.com/legal/terms?ref=pf
",facebook.com,
657,"facebook.com/help/?ref=pf
",facebook.com,
658,"facebook.com/settings
",facebook.com,
659,"facebook.com/allactivity?privacy_source=activity_log_top_menu
",facebook.com,
